2937	2	2715.81	13147.3	992	975	2274	1951	927836	145	2019588	2246
2938	2	2012.52	9405.2	940	2004	2004	4006	631026	288	1331931	4595
2941	1	2360.91	10970.3	1484	423	2148	425	1210610	185	1676111	632
2942	2	2685.64	12877.4	1469	692	3320	1402	1364931	330	2949338	2087
2943	2	3030.65	14728.1	1320	352	3060	712	1412419	103	3082601	909
2944	2	2816.7	13605	1298	287	3012	585	1305964	173	2825735	935
2952	2	2666.31	12716.2	1048	315	2444	635	1004365	416	2167134	1471
2953	2	2671.55	12770.8	1361	366	3050	736	1254799	333	2707664	1433
2954	2	2732.79	13092.7	1438	195	3299	395	1389363	196	3001947	797
2955	2	2741.31	13119.4	339	168	767	341	324657	19	701418	374
2956	2	3029.68	14861.4	1179	279	2859	561	1304338	24	2862847	606
2957	2	2435.4	11628.1	333	1945	739	3900	278627	438	598781	4794
2958	2	2287.55	10655.4	1488	384	3274	769	1166215	720	2472182	2279
2959	2	2411.52	11309.4	738	283	1691	570	629460	22	1343177	610
2960	2	366.432	1568.21	212	17	448	33	27229	0	54981	35
2961	1	357.858	1518.02	2242	743	2402	746	267845	273	286122	1022
2962	1	366.259	1554.22	7317	1569	7835	1577	893553	356	954930	1941
2963	1	372.403	1567.73	3257	172	3489	172	402901	90	430468	263
2964	1	371.918	1568.72	2125	185	2275	186	262545	12	280777	197
2965	5	7996.02	37033.6	488	213	2596	1061	1334620	133	6818936	1735
2966	5	7875.17	36493.5	392	31	2123	162	1094515	4	5550039	174
2967	5	8394.37	38849.9	434	144	2150	725	1177556	11	5989696	778
2968	5	8816.43	40740	280	144	1648	726	947930	230	4834640	1881
2969	5	8280.35	38431.8	266	276	1285	1372	691900	17	3522356	1464
2970	5	8828.43	41006.9	366	364	2014	1802	1153529	311	5893387	3406
2971	5	8982.18	41951.5	356	371	1990	1909	1153829	593	5909318	4868
2972	5	9290.52	43709.3	356	85	1887	435	1127912	8	5790237	466
2973	5	7126.36	33332	250	249	1305	1283	600514	641	3050227	4456
2975	1	988.255	4395.54	862	450	1018	450	286042	28	333724	478
2976	1	1027.06	4583.27	3499	471	4155	472	1215760	199	1421605	686
2978	2	3475.21	15776.2	1049	55	2414	115	1243285	8	2780950	126
2979	2	3421.98	15464.6	1019	561	2447	1123	1239260	34	2767842	1190
