1664	5985.88	6561.88	4312.56	5453.23	682.498	1637.84	473.557	1116.56	12016.5	9212.23	65.9327	9.12648	3.33099	1406.62	65.9499	5.59406	6.86373	27.0483	34.5957	93.9227
1665	9321.83	10089.4	6947.43	8521.97	1000.78	2318.19	728.487	1637.04	18278.3	14312.1	250.632	26.9579	3.75101	2495.45	250.639	9.51626	21.1927	48.9621	63.6697	309.059
1666	9384.4	10132.4	6978.46	8549.57	1004.26	2332.55	731.52	1645.43	18362.5	14361.6	252.571	27.1388	3.73639	2481.42	252.576	9.45584	21.4194	49.3029	64.0565	311.231
1667	9224.82	9937.88	6852.63	8414.35	988.511	2282.31	717.574	1613.85	18048.4	14136.9	244.404	26.2305	3.74796	2425.37	244.42	9.2025	20.7759	48.2437	62.7393	301.659
1668	8736.06	9429.38	6504.95	7970.19	934.433	2164.17	681.416	1533.37	17093.2	13403.1	233.799	25.1485	3.69597	2330.01	233.795	8.96101	19.8834	47.0155	61.0455	287.038
1669	8284.12	8967.05	6199.9	7594.61	888.055	2061.42	649.797	1460.64	16227.4	12757.4	224.003	24.2076	3.69812	2227.12	224.009	8.72692	19.1787	45.9377	59.6034	274.172
1670	8798.5	9500.18	6556.18	8032.84	940.843	2181.59	686.433	1543.71	17217.2	13498.1	236.12	25.3788	3.71611	2366.55	236.118	9.11622	19.9787	47.154	61.2981	289.899
1671	2584.5	2669.61	2054.07	2536.67	261.6	555.976	206.416	450.717	4891.38	4227.95	110.848	13.376	3.23614	837.692	110.873	4.4444	12.1678	33.3716	42.4809	120.612
1672	2582.28	2668.17	2053.83	2531.6	260.59	556.59	205.639	449.111	4885.76	4220.04	111.695	13.3687	3.22222	840.065	111.727	4.42173	12.1695	33.3774	42.4549	121.524
1673	2589.56	2672.15	2055.77	2535	261.522	557.93	205.727	450.736	4897.26	4225.57	111.496	13.4548	3.22872	842.435	111.518	4.4996	12.1842	33.3421	42.456	121.359
