2042	65	70383.4	635977	35	9	3177	641	1739758	3630	113138467	236685
2043	65	0	988441	30	13	2245	712	1998218	4224	129937289	275510
2044	129	28951	727535	20	2	2693	483	1470185	5373	189718848	693465
2045	1	0	0	0	1842	0	2220	0	1022924	0	1340268
2046	2	4713.02	27753.3	569	64	1236	128	858661	16787	1941348	36081
2047	5	9472.42	55941.9	312	18	1508	80	943637	2690	4763251	13622
2048	9	23374.4	137377	118	8	1044	69	898877	0	8129877	72
2049	17	47428.8	274351	51	0	968	0	899653	0	15306106	0
2050	33	55179.8	317145	77	1	2491	82	1368655	1	45184518	134
2051	3	0	0	0	437	0	1309	0	694055	0	2141617
2052	17	47514.5	279300	72	9	1036	129	966105	4735	16437769	80697
2053	65	94262.5	537832	24	1	1915	114	911191	1	59249348	206
2054	65	73409.2	641078	22	2	1390	73	810980	955	52734617	62280
2055	3	5857.79	33817.2	232	4	720	14	449768	1193	1408666	3710
2056	9	21872.1	125109	58	259	591	2295	474942	711	4293112	8754
2059	1	289.22	739.376	1318	288	1382	288	124951	19	131244	307
2060	1	524.5	1493.23	2262	62	2471	62	398899	6	429269	68
2061	1	576.093	1632.56	115	121	127	121	21780	6	23547	127
2063	1	346.199	939.143	1218	1080	1309	1080	143108	84	151219	1165
2073	1	555.597	1616.41	789	71	865	71	148282	2	160203	73
2074	1	482.728	1372.11	1285	15	1395	15	209844	2	224875	17
2075	1	305.005	790.877	1612	114	1698	114	163837	5	172307	119
2076	1	271.087	692.629	2405	103	2499	103	215369	10	225799	113
2078	1	43.2351	95.9061	5066	1271	5116	1271	67938	181	73491	1452
2080	1	43.0774	95.6387	6457	231	6498	231	86262	65	93298	297
2081	1	81.6115	187.316	3704	777	3752	778	97358	179	102212	956
2082	1	140.014	329.384	669	1373	683	1375	30324	99	31596	1473
2083	1	143.746	337.78	2135	77	2176	77	98052	2	102154	79
2084	1	174.526	423.376	1795	795	1851	795	103055	120	107446	916
2085	1	211.876	524.547	1633	200	1708	200	115320	38	120364	238
2087	1	367.046	1006.46	1081	521	1139	521	131238	33	139195	554
2088	1	298.47	796.606	1439	575	1513	575	142750	63	150184	641
2089	1	246.738	643.553	1715	514	1775	514	138110	48	144538	562
2090	1	144.953	367.85	2326	519	2376	519	110281	194	114878	715
2091	1	76.9915	188.566	4060	717	4107	720	99935	488	105152	1208
2093	1	124.78	295.755	1673	1341	1710	1341	67706	122	70643	1463
2094	1	115.864	272.562	2026	79	2059	79	75877	3	79089	82
2095	1	80.9907	189.6	5169	1525	5234	1525	134479	137	141238	1665
2096	1	60.8834	151.695	2225	230	2254	230	43065	18	45703	248
